X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,fire
9,3,jul,thu,29.87789721493131,2.819682366462269,824.3478574975334,36.595809520436035,28.917482461942484,24.208177277430167,3.7079235852806525,0.03405570296051669,992.2990744445592,1
4,7,oct,thu,54.474392605472616,117.11085381099593,678.6132527138271,18.93295438423419,30.860064650585237,50.795687967119264,7.806683926684618,4.067577974235425,866.1573018269358,1
5,1,jul,sat,64.6794704925916,29.0676648034733,841.6752306865861,15.778552829658693,32.149967393216464,23.74579667045028,4.27251749330726,2.1652715335041233,563.4777350590099,1
6,5,feb,thu,83.46355299093969,254.79143568018392,761.161050120158,0.779373582232985,30.30322690342512,35.1221356038175,4.954593613527342,0.5277363945307911,219.0597115013919,1
6,6,nov,tue,24.47656394765955,67.68840956041811,380.4809265561039,10.349220628141225,17.545201377100042,31.177127885215068,0.86761207979078,2.8858143071698534,827.5951629879982,1
7,8,jan,wed,91.2950597555,128.11280050096883,603.2508279501014,0.04234379616655559,21.96032130113755,63.20528367398924,6.410057188858192,2.225280973388097,130.3873942428725,1
9,9,jul,sat,69.49893344353842,89.21016143510666,682.7711821155868,32.34189473016678,17.543432070421936,45.95979786008543,4.1691652281639,2.599696414433565,802.3818017307162,1
3,8,oct,sun,33.8033288983121,262.97290979168014,421.04441868613065,9.677330622735578,18.757059511951308,44.85426719282983,8.770603200821688,3.1978113810849558,378.78165149453065,1
1,8,oct,thu,46.52290354169068,1.6853856936729024,122.51884206703973,11.8419762135361,29.21590252629836,82.10266257767617,5.5368172176963375,1.6004708898106381,189.5304473313845,1
7,4,sep,fri,25.912394984213705,39.17514909149448,742.2218992978336,9.282613296966367,28.160072234071112,22.821628834726738,4.048985170239237,1.9990242499104043,40.61586026846421,1
3,6,sep,mon,78.8483445241858,257.90892561558405,761.9399835733963,42.322303985446496,27.923101211942168,19.844120653357873,7.7303897798142485,2.2018570374662634,146.00802017361343,1
4,5,oct,wed,86.78484189080761,207.85064643020627,690.9899310375216,32.05490447030216,5.205802657969825,96.83865487211905,1.8866993629405253,3.2418393091639106,82.11861011962067,1
8,2,dec,sat,73.52157099606566,285.39952017055793,618.2042610126524,9.774703494374048,26.7559127216241,29.139632872774165,1.2427455778350702,0.7367251415041183,39.55637098223396,1
4,4,mar,fri,25.3617036629692,72.99086653951082,594.53372143793,11.975316210165538,8.54040631244637,73.09367797248036,5.959593485327318,1.4614967333258289,46.55572938668262,1
4,9,apr,sat,92.77597734942523,163.34560428928242,786.5353761909699,45.17731363399705,21.654788999822095,46.81585078473301,6.741799829988041,5.3718143790912,985.4608027960016,1
8,3,apr,sun,28.980785417014765,285.68269338227805,300.60851823503555,23.243292427473662,6.3797807513387,32.73416370194046,1.0242029084052198,0.32018434328985323,563.3561444427859,1
5,4,nov,sun,66.32169147603247,215.91223010832414,600.8907579854986,2.353302572603514,4.923346536515414,19.813492378006245,6.210900125850476,5.864354477988465,76.0641143793431,1
7,8,may,sun,77.82443825140936,40.681570279235,622.7389480158823,6.529206998429911,18.373657282043762,63.847510652103594,8.396311619311177,3.2765260847240514,991.0950023385882,1
7,3,dec,mon,71.04455998824342,171.3719734726927,195.731961784468,33.0573486259918,14.912468504195063,97.81079084158691,3.1132084477262234,0.2949467583960408,537.7276594003181,1
8,9,feb,thu,86.93797499309576,290.85045917039577,377.38703571937594,48.291176049785534,7.300889463003619,97.5609649930812,2.0890496974225474,0.5290538280122392,253.35170996626087,1
4,2,mar,thu,32.621644067599505,279.31771041961275,380.79334813139513,2.0774330235249607,23.784653009096004,99.37060947624569,7.816869687461961,1.64531946915994,311.8634183959928,1
8,5,mar,sun,51.11332158950416,165.34618084424292,605.1497395904494,27.151711849544103,15.67161517252007,55.36202276808911,2.773954675309121,1.6210321523351807,652.802737787225,1
9,7,nov,wed,30.179915610163544,275.68028090749976,114.00958499281333,19.847917632018333,23.877245094975734,97.92737346067557,5.723631332876297,1.4792099426477643,281.6892627735414,1
9,8,dec,thu,94.06658891750142,175.49309047592774,281.7985207121285,34.33719731090127,25.83624161537454,58.42752556779843,6.723983016888271,2.7889790032503994,146.0965129552776,1
6,1,apr,thu,71.61933344688546,80.70013416376717,521.4256812218157,37.117086163511416,11.01879958255584,16.56014085767219,3.4518008496449073,4.351992089463815,263.87469506178235,1
4,2,may,tue,55.01771909219577,108.8414736075237,728.6668658317144,35.23915310226361,27.766423364812084,91.94735379148842,4.105558057351879,4.052734655128488,367.7262762858437,1
5,5,mar,wed,52.28832931691972,38.61043452254277,74.93259943451295,6.6789736328574785,20.980418206514962,68.4028167449283,2.2188431622311073,5.717674910475717,479.97368693875535,1
5,4,sep,sun,26.523833742472952,158.94097917128508,348.4663563906226,30.217088638756756,11.619116264727719,88.98421659948406,0.5338147759654897,4.235381228483595,546.1842944808723,1
3,1,jun,sat,85.18330386226431,225.45227994270292,114.81810665011626,25.42308248105148,5.178711268461165,93.86405810828856,1.2296579187981749,3.249121940057482,139.02017404609163,1
2,9,dec,thu,60.590271005411914,70.25162609881205,545.7834874768487,16.419627692972906,28.091008662918046,19.170189244045446,1.8907282434215746,4.886789186970416,570.526279820501,1
5,6,dec,wed,93.68317816610359,110.48765805381441,829.744167336256,6.148496581571934,29.119793889218133,36.70340348537488,3.6363017701558515,6.487579736887513,713.5659616698379,1
5,8,jan,sat,36.929284900524436,38.683747483887394,153.1715935138575,52.49742397373242,4.01988677143808,39.125839055773035,3.901115592887046,6.260658438522542,221.36641865727597,1
8,4,mar,tue,57.98822914197194,201.19514655968763,822.5175070789081,27.72628981781765,6.090746850708677,90.40915962751977,7.648705985923674,5.280417938669153,197.16539296147945,1
9,5,aug,mon,64.18146267902918,266.7537958028839,88.54480074102773,55.81805453344356,5.647504261735499,47.67944658134385,8.80484605516307,2.964076129945491,281.28254065148803,1
5,5,aug,sun,30.700061233660357,182.38629785941157,542.1209157563034,38.77439398323974,32.05176927428387,59.09003081060289,2.8410132641220955,0.9249677099043836,416.0041446702735,1
5,3,apr,sun,30.347452520789272,106.37095422928533,205.01672966891505,40.44041304536947,32.09808813758913,46.682022153799366,7.723261952952842,5.269660493220697,467.0021782745315,1
4,3,jan,mon,73.62869924744155,123.60596048514991,14.547091128126208,5.539280157970885,7.468403320592254,75.20503840529321,5.0007715757112345,3.4260464015802263,639.8468192493141,1
3,6,dec,mon,51.18013279521321,89.33066178857193,253.7437498723186,12.836122791477893,20.884652152933356,47.291842436889645,2.0874373109938067,5.317362199121723,661.3612082438683,1
4,1,nov,wed,58.868047476595784,245.74325774018084,797.9345311462174,5.898556047649026,4.328344934571201,41.03503428858839,7.981924618289385,1.9710379650101486,908.7554054947077,1
9,5,dec,sat,58.225722797039005,265.52798985655784,674.3895558751564,29.449931432336996,5.762892209956887,49.09833649650162,5.943349246366775,2.129430662340467,781.9257494232071,1
2,3,aug,mon,59.69921629201489,279.0431439770549,582.4394342631052,35.36732331366992,18.875893398827337,67.73325180100343,0.5286522813233654,0.8153073205006349,423.8596288993138,1
9,1,apr,fri,92.77491808884639,107.58022255318633,246.9454515100881,4.084194208533047,25.10612570458386,99.05472443130687,4.625736544112188,0.5918676895047231,309.33676238071916,1
8,2,may,fri,63.24181115235375,80.2624780833978,857.5489189127777,4.039446583119202,31.461048530866925,34.971175466664064,6.947879942520039,1.9667752216584236,826.928855416532,1
1,4,jun,fri,65.14687609710438,59.281654247374945,59.19342373318186,37.582312172044325,18.44161269547624,33.39613201942582,2.9716123838902844,2.4816475014665493,753.8654710693128,1
8,4,jul,mon,41.085930137389724,170.78750509498386,122.48303795930939,16.546045477509956,16.12005850063146,46.857305685316874,3.228859865340752,4.810859292472127,136.6349560205156,1
3,9,sep,thu,86.53785721025811,6.650173440331551,664.4336735969918,50.068352982475616,12.46785267510613,27.428844699204724,1.2266198006254263,0.7313509398226081,443.4407363332882,1
1,5,oct,wed,21.76753012875328,134.3767722530364,386.72822451549234,1.7657465206982383,19.90602056882971,85.19073748940639,1.1991966570523682,1.1680407530599468,340.932074872745,1
3,7,nov,thu,77.16262722214762,122.33873831711519,244.6413502715762,35.472079060389994,8.830528253200296,87.43247403809346,4.673082571841997,0.033525881340435826,732.8298967387818,1
1,4,sep,sat,44.41162435424154,164.60807276874422,650.9702741205756,55.60886331994878,19.62848980631459,47.923375374731016,4.119197037578192,1.2653906599519447,663.7761051440755,1
5,3,feb,fri,61.774842050264624,68.15222027652396,342.36626063174265,8.576001250753663,10.319682939935056,34.92493091536976,6.118106446427554,3.928394567863813,1073.9073822920147,1
6,4,feb,sun,77.6447180405689,234.5755864623979,630.517223792308,54.71768559945748,2.49296249139959,87.05200689559193,1.2345059896942283,5.031721499031047,1058.3611556632352,1
7,5,may,thu,18.964363000923186,142.26454057634047,761.0571847645591,29.766407468590046,9.042164135850776,94.73029010744649,0.9473647099249597,5.348538773189234,881.7867118542893,1
8,8,jun,sat,26.01137480490015,291.01996555510163,670.0137173592368,19.607047390152843,24.97586583922939,66.21168181377008,0.7792736903155177,3.070717775874224,214.1857818618514,1
4,2,nov,fri,80.17780221076461,219.8536292217676,845.8816895642844,45.1122932546994,25.43351741673755,17.2861690818919,8.151887912569975,5.359921182861501,614.7152442048036,1
6,1,jan,thu,36.144353982342494,157.54696387432497,113.41509439931714,26.41601511772314,7.97205354399178,42.31481008267525,6.099960544630734,4.841035615373601,28.174956033139342,1
2,6,oct,fri,55.13830863416545,148.32856241709695,468.29962464139675,3.709313603449444,18.1523031877577,77.62116805890088,0.7361221019624167,4.280067652836111,1079.642244531161,1
7,6,oct,mon,63.36417041181309,176.92383975185246,745.8070046088935,11.773092342455524,5.864579072305518,67.72684403139505,8.483340250565561,4.711796504836101,1075.1300667083053,1
5,3,dec,wed,28.19410741747746,163.56357076622155,470.4253499133968,51.87348611155077,25.16051610014003,73.44735267762829,3.8814986123905224,1.7585851278789186,348.3330490785056,1
8,6,feb,fri,56.233834082549485,219.2991317171638,610.8704339236339,45.97751939086065,23.733314245835547,59.70868049811247,2.7056020871079465,2.524153745246809,317.56667196307075,1
4,8,feb,mon,88.58184725423821,223.5406501096575,672.8716122501475,13.985536269618233,19.077135714219562,63.79687717348321,2.9087894617736834,6.459981929266044,1040.5866703667155,1
6,1,nov,fri,39.78899948725805,37.42524886791645,403.8140018461812,32.503929285956566,17.737289331098474,88.26186693335437,5.7452220054167125,5.035260959691455,1052.8962410659988,1
3,1,may,thu,20.150612600005708,6.382697446374106,402.9337971346958,2.708654615076356,24.968642998764807,48.46263640695987,4.72915668959097,1.938210468601361,690.2560363111547,1
9,9,feb,wed,81.945414699122,96.53281509457653,474.62322202449405,27.429471001474973,31.236722847089947,86.42508651851279,8.609247973876007,3.293026111916166,25.443887226653526,1
2,8,dec,sat,20.52950731521217,174.83291001190636,117.15240282540121,17.08585292228026,19.937258260645226,66.53596483190731,6.606809531374953,5.514785246919603,1020.7886503984683,1
5,1,jul,mon,53.41389286398732,261.98513271148556,24.836109104434083,30.043437716781014,16.551271279005334,39.03872528181475,6.624591812949167,6.21928185534884,413.6672217733176,1
6,9,feb,thu,26.53609071960277,125.36387792482701,259.5442766425744,20.57110549861393,13.173550551052912,32.101933310673424,5.46219907132022,2.827471904285736,192.4689857720337,1
8,7,jan,sun,92.75776302791962,207.10372116960065,357.61272456901764,51.07532706137643,17.67527942921876,77.57934222760662,1.2067158225906773,2.4380531465816206,1047.3008838132628,1
7,1,oct,fri,82.53376596075705,267.65353738679505,642.5770134191201,30.50309170547279,23.955785872761027,62.71437703911714,3.147046082456983,0.30887764751576563,364.3657161073812,1
9,2,sep,wed,90.80886793058347,127.94831505890383,124.39780308172963,19.651227090643168,23.254536858235223,83.59049713372994,0.9138434465919731,5.138595459421527,783.5051305481703,1
6,3,may,sat,83.20185386931533,111.76534416519866,171.10494822694673,40.09858242189308,25.447551096537712,38.625093462655784,5.896261541374838,4.848026972106184,136.35679687242254,1
8,7,feb,fri,40.880924948149264,90.04995012726346,336.8787319247961,36.24827276654896,29.515146554317248,61.1846194738894,1.7458680487355034,4.435427755864809,272.0174678760802,1
4,8,mar,sat,35.730174366667825,73.00713337568665,269.80272438075656,39.619379767465865,25.62306790780464,47.50572852919693,5.263846091224332,3.9321447369892613,834.6121015357621,1
9,4,feb,thu,36.60817562370706,283.8237050717827,307.1331586670091,44.55034775172665,31.58024434405882,66.50561433853173,0.9326034803502803,1.978064392646045,444.1183171075699,1
5,5,jun,thu,90.29580541390986,51.81225137293372,281.8150477788806,24.316069775381912,10.17037352524553,68.07736926566088,5.015200693668088,1.2387694137591039,180.96379069638587,1
9,6,oct,thu,24.427037604695894,269.049531469859,856.2592378165406,45.638766686890484,2.153208670970017,73.03755323355418,1.231596330746576,5.022777312393745,434.5542189588268,1
3,3,mar,mon,90.85789315685096,153.28311481947122,83.86274852652431,55.812331908431986,20.695046621174686,71.31089457876843,2.6585566077036034,3.117231952545997,293.29103363119555,1
3,5,jul,sat,27.884623418396476,152.03554053515262,514.9802068465235,1.401755217104899,24.48937346732152,61.9245649848045,8.794600200301147,3.8573542327096497,986.9399955346578,1
3,9,dec,sun,62.40593030248893,216.17197237446194,627.0607743457072,37.13025444729761,17.46568955819314,38.448541151741125,9.42499649747449,2.683484921668975,391.53141926088625,1
1,5,mar,mon,44.36078617778793,3.826729459050864,27.703067765758806,31.26637342637123,18.773292343014823,40.270250562306416,5.540016448526831,0.2542862688199488,1059.7262709961492,1
9,9,mar,fri,54.21692513297114,106.75249513059403,20.77355095133359,33.04928078667169,31.994395673396067,94.60559506074937,8.398633001508122,2.7745518094052355,216.16934111491085,1
7,4,mar,sun,43.37530671798413,272.6600896837195,427.26882326453295,27.21586700652527,30.69094989990395,29.744439787717397,2.098710905157332,0.447330021521236,504.7078629162496,1
2,3,may,fri,26.38783400738404,296.507588314241,688.4361186736913,14.381962311171664,28.661208520153043,22.290399356771346,7.10183627756772,5.971674647937404,434.85363583613054,1
4,8,dec,sun,65.51302677566942,216.38482646052972,218.176105294594,34.64568108183058,27.028111873702507,82.77215827779524,2.6859846350765144,2.728332430882499,236.3117101473515,1
9,1,mar,mon,93.15823121738222,88.33131705433605,663.5871948278289,53.489092884611395,11.289435742519315,85.43742957222699,2.1186895789685654,3.9454024129332,53.61010756381378,1
2,7,nov,wed,85.12808233955438,70.47714818074542,534.6227964573984,12.079014175639522,27.28956492216106,99.54858704953845,7.1187558041182575,4.648184460822513,235.35674792504986,1
2,6,jul,sun,73.8344464303261,86.2038854701255,713.4745495821278,10.285850722106119,4.3878961980588524,96.54991525619795,9.085094554373898,2.727431404116077,174.60779340354728,1
8,5,sep,fri,87.3356691479913,60.5822713873955,298.1763152245447,19.730776510935105,6.199584504655019,56.6900103321017,1.0630046319565731,1.159666173036114,100.97016166530236,1
7,7,nov,wed,52.455284488581846,260.39442065540004,171.76563004548757,2.069461991559442,17.436308547330846,36.066957161634505,1.106478527095806,1.9905724150193422,1059.967101617426,1
9,2,feb,mon,91.50004132706316,188.12240671790886,599.5883697724353,6.326025780299977,10.988198896106768,84.12799145368447,8.071998472165337,3.8224224495782857,764.67910625234,1
3,3,jan,fri,50.48272264949107,26.360354444415623,586.9944210621676,31.204192866718152,30.738319359497734,81.33148541344686,8.176571670392521,0.4493989238357492,337.11749308707886,1
8,8,jan,sun,68.73309051005668,287.0964255906422,823.026682453477,51.77270181342173,11.783598914811185,48.54036692835146,5.839571234863012,4.919528842612033,356.40921871020504,1
7,9,oct,fri,83.09781800121927,75.09471726605987,388.14432720704207,54.34709304642483,13.802009543286966,71.73023035713162,5.598377160849418,1.8799165809368936,690.8752786810859,1
7,7,mar,sun,44.21885824142888,224.40063020389223,331.26337993809767,31.10581484727208,27.566274540823834,75.98848095753766,7.283592917898395,1.194215088192057,699.8348148052471,1
8,3,jun,mon,25.366291194260032,17.768025823639697,29.94422709404906,20.18773796571935,13.524236799406742,39.072095352398506,0.6494827638171005,2.3492031556102053,828.1214588598208,1
5,5,aug,tue,40.51938584445877,198.30957975093008,572.2447378538519,20.410445803372944,22.629221927450313,47.96323166412825,0.5374889358256337,3.1990188743773937,304.4149906356197,1
9,2,dec,mon,18.830953884360476,214.01688360721255,717.4533423408881,6.338965371376733,5.753554876289975,82.21632595712818,2.9671996919190438,6.040484593263017,716.6438345983888,1
3,4,mar,thu,18.456207018988156,183.69577972751463,633.5142552259691,30.243607602397528,20.162021484341487,77.72420545240641,5.77339465863119,3.725453927063098,708.1919318898475,1
6,2,aug,mon,19.1768961287715,297.71663409871593,50.65811149821574,28.63449078869389,28.042862914242217,17.8539523462444,5.6205626657827015,6.106053851076297,127.98964371878026,1
7,8,oct,fri,68.97318305639672,214.37944022307624,148.71770835517762,35.31368730249363,30.50114311668213,67.62959855664111,9.471213207453495,3.3846402814109156,1042.3264882853887,1
2,7,jan,fri,23.388552137213257,126.19649344136185,385.1009967896552,22.356716006959065,23.73257466559746,48.896381339766315,0.5495845292171564,2.2898324092215634,129.7013569139639,1
9,2,aug,tue,58.361852893399885,284.4915934916961,538.230810365328,14.627910385559144,30.311001780808052,69.60029928899613,8.559002579310716,4.9245443411476675,626.27519441264,1
1,1,sep,fri,41.62610075234336,225.09829199146364,813.2759795472003,38.90616101451947,15.49393531229522,35.02984246812779,7.051634163254458,1.887551593511137,989.4743531894954,1
1,7,jul,sun,59.285705579307425,64.31982945409462,858.2530665325456,0.6733610471062557,25.384256589403165,70.44984990605462,1.4852844071222333,0.9424870894955573,468.5284927601759,1
6,5,dec,tue,93.32822651837856,241.62120255025258,843.7728789824147,26.259963901892977,16.451343139806607,97.32543658408159,3.588265953686165,3.627762532435816,923.5486266760063,1
8,3,jun,mon,30.916913384038793,13.67059455540067,95.04607990565543,43.800520053619906,32.180362255972824,26.978128728512697,7.120721364609668,0.020652916964691403,542.5090851140873,1
4,5,sep,fri,56.60138381853074,154.33688181989348,442.8106011076299,43.4631250617941,8.618982813841296,92.37246977834698,8.384302959382469,2.399673563389308,1092.965628540634,1
3,5,oct,wed,53.618647988249336,99.05079415501797,182.91739585786476,40.22448404644141,6.612748028281604,97.75311615157989,1.8766489554222123,1.3422532883119982,843.2022653360874,1
5,7,mar,tue,41.226823191167966,230.79589052276302,775.4581016259391,9.75042716236554,29.345823066127863,39.52018365124164,8.242342062319755,2.041573655650954,88.06854851517147,1
6,7,jul,sun,80.60160333320059,232.64237577172355,113.75726711918638,37.49374697481294,11.51274902130104,68.85352363779624,5.103784167389825,0.23989637728281288,836.0620224719338,1
9,6,aug,sat,75.67795394052283,211.76021784080874,836.9632061012471,30.69361882718708,7.673789497606142,52.79714215574512,5.07916856353393,6.078576166379349,549.7073881637469,1
8,2,may,wed,28.8032818721246,279.8353960444316,547.7326514884089,22.5873147107589,8.348225128413702,83.07683072748775,1.4084618018935648,4.06013835365069,88.54909344077416,1
8,9,jan,tue,43.72540558291727,202.59570952470494,415.9925615272064,13.772322502308047,8.274927275929283,31.12951706492754,9.372944646460422,6.193853617745579,1072.3824117041925,1
4,8,jan,sun,89.01083359820285,144.40531340403354,539.0792052973763,13.756306453219677,13.173241375202778,23.59734076823279,5.398413057945591,1.7352271306422626,978.1338719186983,1
7,3,jul,wed,70.02286726180861,187.9912911137763,848.9794120582671,50.28811870454828,21.088205825453024,31.198617231089926,2.803269201986323,2.4956424717428676,634.0964869179866,1
7,9,sep,thu,67.31345093046,30.377594395951895,196.01627495050005,51.935185194452,2.4380580002157153,21.67344837741232,8.975984410828135,0.15619919815521455,175.82734804698137,1
1,9,mar,mon,42.46450475149042,215.15343604033336,480.54216478638,45.48996797309486,13.279641958809444,30.74009344539121,1.0242645069284833,5.83285887866589,949.6136159225991,1
9,8,sep,wed,57.00611183653548,105.09775257678932,175.50189427356054,33.9807524251205,13.223137808148598,23.322366641636634,8.820478929084189,0.4882498387375014,160.5362175835695,1
9,3,jan,tue,41.148296578124544,7.528041651354874,764.9801286431315,16.212566339600478,12.49360555468199,95.47172052425493,6.498491613268866,5.457540164157123,1005.4172705209412,1
2,9,dec,fri,64.40153734577851,264.6630969292572,221.51499461038762,15.360194884407079,20.1399385413658,84.4285637844344,1.8513555840358489,3.9324544602339317,316.2277664461849,1
6,2,aug,thu,83.75395728282349,63.397405533442885,693.7198873982323,53.016092573873976,14.6614366554095,82.21004458742112,3.3090319718610868,4.736330408305179,642.7196808612412,1
4,1,apr,thu,92.69667802549435,149.5794695240831,589.9697065490141,6.279168469437006,5.1565550194815355,77.86023415261079,1.5050114939227046,3.3838712600408916,1085.1885302419723,1
9,1,nov,tue,54.85896505394205,87.50085674152083,337.51342545806745,42.31399882115298,30.892420051084752,87.15706365015902,5.659788179510257,0.4591243112996051,835.2391878290337,1
2,8,jan,sun,32.92375552388876,85.06096303193233,799.519936546316,21.418662037269414,19.254529122085692,26.92549150644627,5.397421651727168,1.2149706319233406,895.1275460218462,1
1,7,feb,sat,51.57523264390391,197.5343745794212,424.60632344088066,38.683488340784656,17.121399696034743,58.38617033278665,8.966166099058324,3.9945152139177154,52.12317627076703,1
6,9,jan,sun,78.39480090692217,256.42544514819974,745.6691009469713,46.82184653151374,15.49529770537007,49.19416960392621,4.904000569355947,1.1700401090845927,704.2446838020188,1
4,8,feb,fri,73.3777692417014,297.1312928993638,327.77088681847295,43.02874227117675,10.114889136345848,85.15950789630091,8.853442105872393,0.5582382350776227,974.8943896609701,1
8,7,jun,sun,31.419807958818456,131.56046777886021,361.60070134716807,3.6654948745276528,23.243514030724864,98.25584026263711,9.207584001427442,5.614970776397054,423.42819847170364,1
9,8,sep,mon,40.043986341394884,72.5408003900457,207.0027764314199,26.249227226325868,28.00950616455252,45.42475670958941,2.865807538481652,5.954330984568928,377.2343860195473,1
8,4,apr,thu,62.237725426248346,195.51869711107304,614.3630296689322,17.000280229098323,29.41205465851165,89.53311233643394,1.0898800382252842,2.2874507175751044,349.76896017917113,1
7,6,jun,fri,85.19165809895173,119.57390925557564,393.6132085271926,52.40647100593755,17.775346439903807,18.913393422656014,0.5605984722235964,5.041760683144125,518.8866451271243,1
1,1,jan,thu,39.78557489147525,124.0878274093909,599.3991221393945,33.057120990596815,12.14295410711278,60.49981830568374,8.365630909962604,5.043932333484428,270.60438489714346,1
3,1,feb,sat,61.270085298176,19.53082747264702,571.0214025995958,26.90013831517119,25.02569780005136,77.61717468838307,3.745871044600705,1.9799657654553935,112.7743203582517,1
6,4,nov,thu,51.33053681248732,98.87496647148798,647.85562247788,21.903970284580943,28.819933752277993,24.148493081060124,2.200867924681461,1.5391646219308954,592.1066256117532,1
4,3,jan,wed,92.97296811803206,91.82066539245955,594.7997131112306,44.65493468948962,21.893746463361694,96.60341165168394,3.644946515398254,0.8284811178159474,687.4413375361331,1
2,9,may,tue,33.262665615023984,226.96605451771165,292.9841698503796,12.359643212709514,27.845592018170436,84.39444413307669,9.171972714871616,5.575364438341002,444.03406146985225,1
1,2,feb,fri,42.83143704323471,6.092642736057711,340.06348271652257,17.541180271138376,10.658549038568442,83.82717513523306,7.616608943407021,0.29748552946875106,368.71705862117904,1
8,8,jun,mon,54.0680464952248,8.537249814860425,501.58417827128017,39.923439220757196,14.373591722081253,31.3286164451132,2.4480742089046745,6.287841679619019,137.07117389181332,1
9,6,dec,wed,80.14845538514524,247.46745649987193,229.81031558842557,55.391972976057225,7.788727849828935,39.94132200733209,7.539048085325238,5.005836907958568,166.888073134698,1
4,3,dec,sun,81.31697208854864,294.61420349264165,701.9221073882686,44.30093405322852,15.185104472418718,68.72611172671364,4.346597469336223,3.3082306868804974,23.439846587483604,1
8,9,apr,mon,66.02372055535459,88.17956464830586,657.6545026897212,8.374234301345163,5.73866580252106,20.774225161720615,3.7677644989441736,0.7695953937149471,539.1770102943976,1
5,8,sep,sun,78.07019991595897,215.45755046337783,86.72837114574358,9.137197885391931,22.565431685648313,25.123628534869987,3.6578360797799,1.5007954293919037,87.8075206873815,1
2,8,aug,fri,71.3327406756151,169.10987970895795,60.365137472682356,15.700532914962672,9.719880753580599,58.76265040906462,0.8371633836028651,2.9449219139970517,855.2528604732519,1
1,7,may,fri,80.09579872350555,158.9099126094064,654.526738037322,12.24460440507439,10.53753917863515,46.560179803676505,4.95725813369777,0.584268837908752,658.3078522575785,1
5,6,feb,sun,78.41721305104195,31.4979095943557,160.36552151506135,46.13964225564301,27.66444373538022,30.803521062158982,8.135342731903862,2.5422735070112723,807.5055655505089,1
4,5,aug,tue,24.656974720603515,212.3216886489979,66.8633264391635,22.02607443501459,2.7493304473046134,88.47567064251264,6.053975927204175,2.280156246981298,403.2996714819672,1
5,2,jul,fri,69.00346454018964,234.9644508213587,362.87000157348166,55.559136650255006,4.943196560284097,64.71513372543468,8.884905120197757,3.5420419060789814,999.690679835738,1
6,1,may,tue,56.07714243875924,202.66366527516928,540.1498433583032,43.328120577857845,32.379838592727495,19.15679079238371,1.9379397300486416,2.9936073923671485,1087.0441828599087,1
9,2,mar,fri,67.91204936573808,26.42816792535587,154.891751414954,37.583978327182905,27.191274279409463,45.88016358939619,2.6543386787866114,3.3728803598235997,889.1148259472104,1
5,2,sep,tue,40.98325824043978,46.68136496633142,91.18558597090181,49.61343366281599,15.561876946823855,35.55741362286663,1.166459567402017,4.074011521810739,428.43936516981756,1
3,4,may,wed,91.16922411852109,16.501296612590288,693.9802529561713,25.56608750583354,2.9799751280619864,62.827212559074766,8.897131696833503,2.956010107764431,374.8392738789071,1
8,5,sep,tue,64.26777245338437,36.85326030127289,72.72249097336541,39.56461387903999,22.47195882732281,28.832320086260015,6.236287698468071,4.8073090251608575,892.9256307578719,1
8,2,jun,wed,95.00977609013198,61.0813985612529,258.8296436973261,15.259483407263305,11.019750725639236,57.29956816449248,2.054175929016819,4.63198260989446,207.71544599767648,1
3,1,may,thu,92.1439059870501,261.4965598545349,731.450147981017,22.993108421912865,19.631389548415722,33.22347908331352,3.495827998181346,0.5390113390019733,1019.17690872953,1
9,5,nov,thu,43.59204640498484,232.40899916190202,319.4387620347404,5.84625466310356,21.97025448525187,89.33392476492016,6.137238420161924,3.8916369720037265,671.093235494367,1
8,7,sep,wed,36.61944924948328,284.92506404670195,12.10346567596775,24.424665732794267,14.316255695814888,87.62410430774737,6.064970614164456,3.951404856356551,96.75380094139302,1
5,4,feb,mon,62.15032797396223,146.36833090213685,773.6882586132834,39.367123632171335,6.781034586077619,60.22759714247642,6.728970376364838,5.364298290691024,650.9157096965872,1
9,1,apr,sat,74.57155561097558,222.25229848913432,527.5639320915027,8.220176482212384,26.042857923226258,97.19938693869045,5.190093152307334,4.7121733780585195,603.2547692170026,1
6,1,may,sat,33.07354179788164,173.71024632586045,618.1509316962633,40.81805772699838,26.583558357197663,46.212950546559725,6.836464942394903,6.445225947152537,251.62638638935866,1
3,2,jul,thu,52.594891084909634,169.35956692820147,540.5095084869237,26.372464118145338,21.931246964238102,84.52504087408958,4.541175723026545,2.762001418641587,981.5672741975502,1
1,2,dec,sat,24.509912764093542,222.41103171156828,438.79372096108744,18.182392303830767,5.051716595962652,88.53880529157985,8.738070822569561,0.9626751277222187,853.0152636882667,1
3,8,mar,mon,41.00965650931582,51.936260587399964,592.6206108947797,49.07734267257727,30.082709073633048,28.498076409421536,8.954122385195264,5.05493230794188,271.38669934766267,1
5,3,aug,tue,20.759864562634483,161.7323635403689,206.1058446136501,6.923278986716195,5.701252796548055,29.317592916803804,0.9164147354934132,2.6953564150166573,687.5994134029586,1
8,3,nov,sun,31.031773172447714,250.72404301736066,349.1496345936786,35.083036444280765,7.590353446672177,65.78462565795607,8.895498694934075,1.4642574785893763,6.681271779559717,1
9,1,feb,wed,84.85087908599341,150.6139897200477,425.2092596595569,11.385673950473027,18.36161215185368,17.361432507628642,2.323294289605465,6.131202623526042,849.0837049013944,1
